"function evaluation" "noise-free fitness - Fopt (-4.620900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
8 +8.708081364e+02 +8.708081364e+02 +2.860781364e+02 +2.860781364e+02 -2.7578e+00 +2.7987e+00 -6.1440e-01 +2.5183e+00 +2.8705e-01 -2.6775e+00 -7.0129e-01 +1.1024e-01 +7.9493e-01 -3.9661e-01 +6.9127e-01 -1.7640e+00 -5.6379e-01 -1.0752e+00 -1.9065e+00 +1.7518e+00 -1.6091e+00 +7.7063e-01 -8.9670e-01 -3.1218e+00
899 +5.662915245e+02 +5.662915245e+02 -1.843847549e+01 -1.843847549e+01 +1.9084e+00 -3.9007e+00 -2.2071e+00 -8.4908e-02 -1.7324e+00 -1.1513e+00 +1.9544e+00 +2.9530e+00 -1.6323e+00 +1.4079e+00 -2.2668e+00 -1.2215e+00 +8.1751e-01 +5.4104e-01 +2.8032e-01 -1.5969e+00 +6.9462e-01 +2.8307e+00 -1.5550e+00 -2.2904e+00
"function evaluation" "noise-free fitness - Fopt (-3.654000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.178689549e+03 +8.178689549e+03 +8.142149549e+03 +8.142149549e+03 +1.9771e+00 +2.3048e+00 +3.3728e+00 +3.5513e+00 +3.0730e+00 -9.7869e-01 -1.3317e+00 +4.0630e-01 +2.4805e+00 +3.1098e+00 -3.7020e+00 +3.0805e-01 +5.9994e-01 +5.9258e-01 +3.9553e+00 +1.4713e+00 -3.1135e+00 -8.9681e-01 -3.9237e+00 +1.6777e+00
2 +4.055601801e+03 +4.055601801e+03 +4.019061801e+03 +4.019061801e+03 +2.6886e+00 -2.6999e+00 -3.7138e+00 +2.3841e+00 -2.4249e+00 +8.3524e-01 -2.2012e+00 +1.3326e+00 -3.1097e+00 -1.2153e+00 +2.3610e+00 +9.5210e-01 +2.8375e+00 -1.0354e+00 +1.4688e+00 +2.0733e-01 -3.7088e+00 -3.0888e-01 -1.9480e+00 -2.6191e+00
3 +1.781602174e+03 +1.781602174e+03 +1.745062174e+03 +1.745062174e+03 +1.8619e+00 +3.0505e+00 -1.4061e+00 +3.6192e+00 -2.5082e+00 -3.3425e+00 -1.1808e+00 +1.4804e-01 -2.5003e+00 -1.4038e+00 +1.0422e-01 +1.2142e+00 +1.7576e+00 +3.1999e+00 +1.9973e+00 +2.7783e+00 -2.3070e+00 -2.2378e+00 +1.5997e+00 +3.8258e+00
9 +1.529683968e+03 +1.529683968e+03 +1.493143968e+03 +1.493143968e+03 -4.1071e-01 +3.2924e+00 -1.9167e+00 -4.7822e-01 -2.3118e+00 +1.4198e+00 +3.5638e-02 +1.5725e+00 +3.1401e+00 +1.1307e+00 -9.9950e-01 -6.8616e-01 +1.6714e+00 +1.4482e+00 -7.8451e-01 -3.9857e+00 +3.8989e+00 +1.3240e+00 -3.7087e-01 -2.1330e+00
27 +8.580659186e+02 +8.580659186e+02 +8.215259186e+02 +8.215259186e+02 -3.4600e+00 +4.3622e-01 -2.9458e+00 +2.7262e+00 -2.1554e+00 -1.8962e+00 -3.9183e+00 +1.8166e+00 -1.2359e+00 +1.0471e+00 -3.2516e+00 -2.9546e+00 +1.5352e+00 -1.6422e+00 +9.7919e-01 -1.1507e+00 +3.3389e+00 -2.5132e+00 +2.5286e+00 -2.2439e+00
242 +4.554297140e+02 +4.554297140e+02 +4.188897140e+02 +4.188897140e+02 -2.1910e+00 -2.5239e+00 -2.0471e+00 +3.3328e+00 -1.7184e+00 -1.7898e+00 +2.6274e+00 +2.1137e+00 +1.1104e+00 +2.4774e+00 +9.7532e-01 +1.8735e+00 +8.9128e-01 +7.1666e-01 +3.2096e-01 -1.6228e+00 +1.5549e+00 +2.3692e-01 +3.1056e+00 +9.9627e-01
"function evaluation" "noise-free fitness - Fopt (1.000000000000e+03)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.085676675e+02 +9.085676675e+02 +1.908567668e+03 +1.908567668e+03 -1.8468e+00 +3.8792e+00 -1.1962e+00 -3.4769e+00 +1.9688e-01 -6.8716e-01 +2.7621e+00 -3.3243e+00 -3.8292e+00 -7.6311e-01 +2.0298e-01 -1.8155e+00 +1.9995e+00 +3.3588e+00 -4.4728e-02 +1.9706e+00 -1.7133e+00 +3.7009e+00 -2.1188e+00 +1.8014e+00
45 +5.225161522e+02 +5.225161522e+02 +1.522516152e+03 +1.522516152e+03 +3.4912e-01 -3.7797e+00 -3.4936e+00 +1.7204e+00 -3.4201e-01 +3.4228e+00 +3.7002e+00 -1.6199e+00 -2.0843e-01 -2.2665e+00 +2.8870e+00 -2.5701e+00 +2.6072e+00 -1.7578e+00 +5.1736e-01 +1.2561e-01 +4.4476e-01 -1.2983e-01 +1.3032e+00 +3.9761e-01
"function evaluation" "noise-free fitness - Fopt (4.661000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.711793241e+03 +6.711793241e+03 +6.758403241e+03 +6.758403241e+03 +3.4177e+00 -3.2185e+00 -1.8371e+00 -1.7607e+00 +2.2978e+00 -5.7574e-02 -1.0964e+00 -3.8451e+00 +2.3990e+00 +7.7170e-01 -3.9483e+00 -3.9181e+00 +2.8722e+00 -1.7362e+00 +2.6608e+00 -3.4660e-01 +6.8501e-01 -1.1666e+00 +2.3624e+00 -4.2443e-01
3 +4.224863871e+03 +4.224863871e+03 +4.271473871e+03 +4.271473871e+03 -2.3662e+00 -3.5772e+00 +3.7769e+00 -1.6773e+00 -2.5615e+00 -3.7651e+00 +3.7207e+00 -4.7417e-01 -3.5190e+00 -3.9994e+00 +3.1644e+00 -9.3672e-01 +2.5520e-02 +1.5807e+00 +1.0073e+00 +2.6418e+00 -2.2480e+00 +3.3393e-01 -3.9040e+00 -2.4493e+00
4 +1.626591549e+03 +1.626591549e+03 +1.673201549e+03 +1.673201549e+03 +3.4818e-01 -5.6016e-01 -2.1319e+00 +6.4922e-01 -3.4584e+00 -4.0381e-01 +1.5091e+00 +1.3506e+00 -6.3425e-01 -1.0171e+00 +2.0270e+00 +8.6249e-01 -1.9101e+00 -1.4671e+00 -3.2798e+00 +2.4689e+00 -2.6743e+00 -3.3437e+00 -3.1894e+00 +1.9035e+00
21 +1.437845747e+03 +1.437845747e+03 +1.484455747e+03 +1.484455747e+03 -2.5942e+00 -3.5734e+00 +2.6103e+00 +2.5875e-01 +4.0656e-01 -2.7884e+00 +2.0766e+00 -3.6098e+00 +1.0170e+00 +8.4081e-01 -2.4511e-01 -3.9688e+00 +1.1496e+00 -3.4182e+00 -1.9053e+00 +1.3017e+00 -3.4219e+00 +3.3588e+00 -3.8044e+00 -1.1928e+00
40 +8.076242456e+02 +8.076242456e+02 +8.542342456e+02 +8.542342456e+02 +2.1447e+00 -7.0015e-01 -5.6175e-01 +1.5923e+00 +1.1703e+00 +4.8677e-01 -4.8504e-01 -1.7930e+00 +1.4956e+00 +2.5440e+00 -9.8021e-02 +2.9807e+00 +7.7410e-01 -2.2887e+00 -2.0368e-01 -2.5162e+00 -9.7441e-02 +1.0056e+00 +1.1519e+00 +2.6600e+00
605 +5.600595170e+02 +5.600595170e+02 +6.066695170e+02 +6.066695170e+02 -1.7626e+00 +3.1697e+00 -9.5086e-01 -8.2980e-01 -3.7323e+00 -1.9568e+00 +1.4387e+00 +1.2715e+00 -3.9063e-01 -9.0122e-01 -3.1903e-01 -8.6689e-01 -3.9847e+00 -2.3370e+00 +1.2098e-01 -1.5388e-01 -2.1655e-01 -2.4489e+00 -7.1562e-01 +1.4475e+00
"function evaluation" "noise-free fitness - Fopt (-2.643100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.815707623e+02 +9.815707623e+02 +7.172607623e+02 +7.172607623e+02 -2.9045e+00 -3.4575e+00 -3.0352e+00 -8.1335e-01 +2.8341e+00 -2.9555e+00 +1.3932e+00 +1.9525e+00 -4.3409e-01 +1.2286e+00 -3.4255e+00 -1.2319e+00 -1.1194e+00 +6.7783e-01 -1.3736e+00 -3.0607e+00 -1.7551e+00 +3.6704e-01 -3.0610e+00 -3.0705e+00
226 +6.215415243e+02 +6.215415243e+02 +3.572315243e+02 +3.572315243e+02 -1.2019e+00 -1.8611e+00 -1.9111e+00 -2.0094e+00 +2.1709e+00 -1.2174e+00 -3.5406e+00 +2.4341e+00 -3.1436e+00 -1.0877e+00 +8.7380e-01 +3.6599e+00 -6.8837e-01 -2.7459e+00 +2.6977e+00 -1.6288e+00 +8.0587e-01 -2.1419e+00 +1.4464e+00 -3.8068e+00
"function evaluation" "noise-free fitness - Fopt (7.273000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.749447125e+03 +1.749447125e+03 +1.822177125e+03 +1.822177125e+03 -2.9045e+00 -3.4575e+00 -3.0352e+00 -8.1335e-01 +2.8341e+00 -2.9555e+00 +1.3932e+00 +1.9525e+00 -4.3409e-01 +1.2286e+00 -3.4255e+00 -1.2319e+00 -1.1194e+00 +6.7783e-01 -1.3736e+00 -3.0607e+00 -1.7551e+00 +3.6704e-01 -3.0610e+00 -3.0705e+00
6 +1.284161704e+03 +1.284161704e+03 +1.356891704e+03 +1.356891704e+03 -3.8742e+00 +1.8245e+00 -3.2444e+00 +1.7975e+00 -2.5420e+00 +1.5194e-01 -3.6771e+00 -9.9052e-01 +2.9803e-01 -3.7103e+00 -1.1759e-01 -1.0672e+00 +1.2867e+00 +1.5313e+00 +3.6935e-01 -3.4627e+00 +7.2198e-01 +1.6645e+00 -3.3561e+00 +1.4032e+00
17 +9.672003183e+02 +9.672003183e+02 +1.039930318e+03 +1.039930318e+03 +2.2639e+00 -2.2445e+00 +3.5361e+00 -4.3531e-01 +4.7193e-01 -2.2077e+00 +2.2861e+00 -3.2980e+00 -1.5120e-01 +2.9194e+00 -3.0134e+00 +1.4694e+00 -3.3896e+00 +3.4997e+00 +3.5152e-01 -1.5868e-01 +7.8851e-01 -2.8692e+00 -4.2548e-01 +3.0703e+00
"function evaluation" "noise-free fitness - Fopt (1.368700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.834581856e+03 +5.834581856e+03 +5.971451856e+03 +5.971451856e+03 +3.0355e+00 +3.0579e+00 +1.7745e+00 -2.7292e+00 +2.9336e+00 +1.5104e-01 +9.6575e-01 +3.1712e+00 +2.4663e+00 +2.0927e+00 +2.7661e+00 -2.2046e+00 -2.7108e+00 +3.9868e-01 +1.2905e+00 +2.5688e+00 -3.9305e+00 -3.4752e+00 +2.0520e+00 -3.9652e+00
3 +3.912371383e+03 +3.912371383e+03 +4.049241383e+03 +4.049241383e+03 -1.0285e+00 -3.7861e+00 -3.4638e+00 +7.1841e-01 -3.6577e+00 -2.0670e+00 +2.3928e+00 +1.2559e-01 -3.0766e+00 -3.8949e+00 +1.4652e+00 +7.6379e-01 +1.9564e+00 +3.5064e+00 +1.5034e+00 +1.6166e+00 -1.9252e+00 +2.4595e+00 +2.2908e+00 -1.7204e+00
8 +9.621384555e+02 +9.621384555e+02 +1.099008456e+03 +1.099008456e+03 +1.4162e+00 -3.3076e+00 +5.0734e-02 +3.5550e+00 +8.6241e-01 -1.3531e+00 +9.3353e-01 -2.3296e+00 -4.2342e-01 +2.8660e+00 +4.7695e-01 -2.5159e+00 +2.2934e+00 +2.1185e-01 -1.4956e+00 +4.6687e-01 -1.7338e+00 -1.2383e+00 +8.7142e-01 +4.7750e-01
395 +6.132688489e+02 +6.132688489e+02 +7.501388489e+02 +7.501388489e+02 +1.3829e+00 -2.9546e+00 +2.3528e-01 -1.0298e+00 +2.7964e-01 -4.4348e-02 -1.5105e-01 -8.9455e-01 -6.5927e-01 -6.0169e-01 -2.8629e+00 -2.0857e+00 +7.5377e-01 +2.1634e+00 +7.9756e-01 -2.1000e-01 -2.6221e-01 -3.8987e+00 -4.6812e-01 -1.5834e-01
"function evaluation" "noise-free fitness - Fopt (2.196000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.141820075e+03 +6.141820075e+03 +6.163780075e+03 +6.163780075e+03 -2.4140e+00 -3.4947e+00 +3.5949e+00 -3.9232e+00 -2.5286e+00 +1.5560e-01 -1.8481e+00 +3.5786e-01 -2.1466e+00 +2.9002e+00 +6.1048e-01 +3.1878e+00 +3.5172e+00 -6.4408e-01 -1.1135e+00 -2.5839e+00 -1.7332e+00 +3.2463e+00 +2.7967e+00 -3.0743e+00
2 +1.503154370e+03 +1.503154370e+03 +1.525114370e+03 +1.525114370e+03 -1.7463e+00 -3.4969e+00 +3.7569e-01 -2.2254e+00 +1.8091e+00 -3.2427e+00 -5.1123e-01 +1.5172e+00 -2.6060e+00 -1.1998e+00 +1.6295e+00 -3.5074e+00 -3.8887e+00 -2.5739e+00 -2.5610e+00 +1.0618e+00 +3.6498e+00 +3.3390e-01 -5.7909e-01 +5.4735e-01
5 +9.895822172e+02 +9.895822172e+02 +1.011542217e+03 +1.011542217e+03 +3.7602e+00 +2.2199e+00 -1.3368e+00 +1.1456e+00 -2.5094e+00 -3.6488e+00 +2.3123e+00 -3.4301e+00 +2.6475e-01 -2.5944e+00 +1.7316e+00 -6.3479e-02 -1.3506e+00 +2.6932e-01 -4.0106e-01 -3.0515e+00 -1.4001e+00 +2.6755e-01 -2.4607e-01 +3.4280e+00
279 +5.501382675e+02 +5.501382675e+02 +5.720982675e+02 +5.720982675e+02 +2.0303e+00 +1.4611e+00 +1.4279e+00 -2.3355e+00 -2.8657e-01 +3.3446e+00 +9.4627e-01 -1.1622e+00 -8.8879e-02 +1.8429e-01 +1.3341e+00 -2.8187e+00 +6.6812e-01 +8.1897e-01 -3.6065e-01 -7.8612e-01 +2.8247e+00 +2.0326e-01 -2.0980e-01 +1.7142e-01
"function evaluation" "noise-free fitness - Fopt (-2.139000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.941836819e+03 +3.941836819e+03 +3.920446819e+03 +3.920446819e+03 -1.6163e+00 +3.3555e+00 +8.0756e-01 +2.0309e+00 +2.8355e+00 +1.2115e+00 -8.0082e-01 +2.9014e+00 -3.0434e+00 -1.3753e+00 +2.9812e+00 +2.3144e+00 +3.7429e+00 +1.2847e+00 -1.3754e+00 +2.5506e-01 -1.1490e+00 -1.7283e+00 +2.6184e+00 -1.8103e+00
3 +1.141201670e+03 +1.141201670e+03 +1.119811670e+03 +1.119811670e+03 -2.6561e+00 +1.5739e+00 -3.5422e+00 -1.0482e+00 -2.3582e+00 -1.7773e+00 -5.2144e-01 -3.7297e+00 -2.0655e+00 +2.2563e+00 -3.8268e+00 +4.4610e-02 -1.3374e-01 -2.4845e-01 -2.8822e+00 -1.8320e+00 -2.9162e+00 +3.8032e-01 -7.8682e-01 +6.8129e-01
17 +9.822606668e+02 +9.822606668e+02 +9.608706668e+02 +9.608706668e+02 -3.5341e+00 +1.3515e+00 -2.8852e+00 +3.9119e-01 -2.4374e+00 +1.0066e+00 -1.4073e+00 -3.5679e+00 +2.3945e+00 -3.8100e+00 -1.2160e+00 -3.8335e+00 -2.8806e+00 -3.4260e+00 +1.9831e+00 -3.7203e-01 -9.4391e-01 -3.7549e+00 -7.9850e-01 +2.7724e+00
43 +5.908143930e+02 +5.908143930e+02 +5.694243930e+02 +5.694243930e+02 +1.1505e+00 +3.4037e+00 -5.5654e-01 -1.1840e+00 -1.5959e+00 -3.9693e+00 -2.9386e+00 +3.7325e+00 +8.4650e-01 +1.2756e+00 -1.2267e+00 -3.3820e+00 +1.9852e+00 +1.1753e+00 +6.6429e-01 +6.4649e-01 +4.1063e-01 +1.4059e+00 -2.5708e-01 +1.1932e+00
"function evaluation" "noise-free fitness - Fopt (5.176600000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.632161819e+03 +3.632161819e+03 +4.149821819e+03 +4.149821819e+03 -3.2853e-01 -3.0869e+00 +2.2113e-01 +3.5170e+00 -3.6848e-01 +1.5707e+00 +3.6723e+00 +3.0468e+00 +1.9133e-01 +3.7971e+00 +1.1145e+00 +2.8629e+00 -2.6888e-01 +9.5801e-02 +3.6475e+00 -1.2447e-01 +1.1973e-01 -2.4060e+00 +1.2768e+00 -4.7644e-01
3 +8.593541584e+02 +8.593541584e+02 +1.377014158e+03 +1.377014158e+03 -8.9033e-01 -3.7690e+00 +1.2189e+00 -1.8757e+00 -7.3608e-01 +1.5335e+00 +2.0930e+00 +1.7728e+00 +3.6970e-01 -4.8386e-01 -3.0431e-01 +3.2388e+00 +1.3458e+00 -4.2346e-01 -2.4347e+00 +3.9115e+00 +5.5950e-01 -3.5391e+00 +9.8681e-01 -2.2548e+00
24 +5.259023248e+02 +5.259023248e+02 +1.043562325e+03 +1.043562325e+03 -2.2826e+00 +5.3361e-01 -2.2329e-01 -1.5748e+00 -3.3441e+00 -3.9889e+00 +2.6335e+00 -1.3167e+00 +6.7504e-01 +3.7639e-01 -2.5018e+00 +1.7577e+00 +2.6895e+00 -2.8788e+00 +1.0058e+00 +1.5271e+00 +1.6972e+00 +1.0959e-01 -1.0125e-01 -9.1658e-01
"function evaluation" "noise-free fitness - Fopt (-1.375500000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
