"function evaluation" "noise-free fitness - Fopt (7.948000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
100 +7.755907905e+00 +7.755907905e+00 -9.922440921e+02 -9.922440921e+02 -1.9317e+00 -7.5669e-01 -1.0472e+00 -1.5491e+00 +3.7598e+00
255 +4.660201828e+00 +4.660201828e+00 -9.953397982e+02 -9.953397982e+02 -1.6531e-01 +1.5231e+00 +1.1869e+00 +1.1012e+00 +3.9189e+00
285 +2.661520435e+00 +2.661520435e+00 -9.973384796e+02 -9.973384796e+02 +4.3571e-01 -1.3240e-01 -1.2811e+00 -7.3766e-01 +3.0168e+00
"function evaluation" "noise-free fitness - Fopt (-4.290000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.237635452e+01 +7.237635452e+01 +2.947635452e+01 +2.947635452e+01 -2.5162e+00 -1.3209e+00 -3.5563e-01 +2.7532e+00 -1.7228e+00
2 +1.659271991e+01 +1.659271991e+01 -2.630728009e+01 -2.630728009e+01 +2.4931e+00 +3.6283e+00 +3.6223e+00 -9.3628e-01 +1.2482e+00
9 +8.813748687e+00 +8.813748687e+00 -3.408625131e+01 -3.408625131e+01 +8.7312e-01 +2.1537e+00 +1.6888e+00 -3.1212e-01 -1.8832e+00
316 +4.165846661e+00 +4.165846661e+00 -3.873415334e+01 -3.873415334e+01 +2.4600e+00 +1.0419e+00 +3.0380e+00 -5.0906e-01 -3.8122e+00
689 +7.829637045e-01 +7.829637045e-01 -4.211703630e+01 -4.211703630e+01 +3.1184e+00 +2.6365e+00 +3.2479e+00 -6.9618e-01 -2.9206e+00
"function evaluation" "noise-free fitness - Fopt (-1.013200000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.534048765e+01 +3.534048765e+01 -6.597951235e+01 -6.597951235e+01 +9.0253e-02 +1.4923e+00 -1.6177e-01 +1.3622e+00 -5.3955e-01
13 +6.997204384e+00 +6.997204384e+00 -9.432279562e+01 -9.432279562e+01 +1.2317e+00 +1.0752e+00 +1.0980e-01 -2.3804e+00 -3.2267e+00
103 +5.111462540e+00 +5.111462540e+00 -9.620853746e+01 -9.620853746e+01 +1.8290e+00 +1.8246e+00 +2.9995e+00 -2.7869e+00 -1.4118e+00
309 +3.756710219e+00 +3.756710219e+00 -9.756328978e+01 -9.756328978e+01 +9.4099e-01 +3.3740e+00 +2.9258e+00 -2.2656e+00 -2.0561e+00
675 +1.941893360e+00 +1.941893360e+00 -9.937810664e+01 -9.937810664e+01 +9.5071e-01 +2.2803e+00 +2.2995e+00 -2.0634e+00 -2.9935e+00
"function evaluation" "noise-free fitness - Fopt (3.650000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.567772006e+01 +6.567772006e+01 +6.932772006e+01 +6.932772006e+01 -3.9993e+00 -2.0008e+00 +1.8770e+00 +1.1772e+00 +3.9159e+00
2 +3.474223349e+01 +3.474223349e+01 +3.839223349e+01 +3.839223349e+01 +2.4597e-01 +3.1199e+00 +2.9884e+00 +2.1395e+00 -1.6104e+00
9 +1.130933181e+01 +1.130933181e+01 +1.495933181e+01 +1.495933181e+01 -1.8120e+00 +1.4267e-01 -3.7134e-01 +2.9960e+00 -1.7049e+00
24 +7.485375130e+00 +7.485375130e+00 +1.113537513e+01 +1.113537513e+01 +8.8504e-01 -1.8492e+00 +2.8818e+00 +2.3317e+00 -2.1345e+00
145 +2.893519655e+00 +2.893519655e+00 +6.543519655e+00 +6.543519655e+00 +1.4061e-01 -2.3244e+00 -7.5405e-01 +3.1353e+00 -3.0553e+00
"function evaluation" "noise-free fitness - Fopt (2.205300000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +7.972678475e+01 +7.972678475e+01 +3.002567848e+02 +3.002567848e+02 -1.4411e+00 +2.9678e+00 -1.1525e+00 +2.0957e+00 +1.2063e+00
2 +4.044567333e+01 +4.044567333e+01 +2.609756733e+02 +2.609756733e+02 -3.1409e-01 -1.3074e+00 +1.4869e+00 +1.9002e+00 -8.9548e-01
5 +1.231734776e+01 +1.231734776e+01 +2.328473478e+02 +2.328473478e+02 +2.3510e-01 -2.0061e+00 +6.5387e-01 -6.1126e-01 +2.8114e+00
35 +2.390351097e+00 +2.390351097e+00 +2.229203511e+02 +2.229203511e+02 +2.6543e+00 -3.3075e+00 +1.6264e+00 +6.8859e-01 +2.4254e+00
"function evaluation" "noise-free fitness - Fopt (4.212900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.956343926e+01 +3.956343926e+01 +4.608534393e+02 +4.608534393e+02 +8.3403e-01 +1.6920e+00 -3.0335e-01 -1.2183e+00 -3.5644e+00
10 +6.418948444e+00 +6.418948444e+00 +4.277089484e+02 +4.277089484e+02 -3.9187e+00 +2.5091e+00 +2.3236e+00 -3.2644e+00 +1.5001e+00
24 +5.842088624e+00 +5.842088624e+00 +4.271320886e+02 +4.271320886e+02 -2.7354e+00 +2.8663e+00 +1.3793e+00 -2.1547e+00 +1.3484e+00
277 +3.302999882e+00 +3.302999882e+00 +4.245929999e+02 +4.245929999e+02 -3.8647e+00 +3.3185e+00 +2.1308e+00 -3.9000e+00 -1.6077e+00
"function evaluation" "noise-free fitness - Fopt (-7.900000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.927189297e+01 +5.927189297e+01 -1.972810703e+01 -1.972810703e+01 +3.6678e+00 -7.3855e-01 -1.0777e+00 -2.1505e+00 -2.6614e+00
2 +8.278554324e+00 +8.278554324e+00 -7.072144568e+01 -7.072144568e+01 -2.8149e+00 +2.0132e+00 +2.9043e-01 -1.2465e+00 -1.7348e+00
100 +6.291569783e+00 +6.291569783e+00 -7.270843022e+01 -7.270843022e+01 -1.8455e+00 +1.3311e+00 +2.0302e+00 -9.5490e-01 -3.2199e+00
205 +3.569514600e+00 +3.569514600e+00 -7.543048540e+01 -7.543048540e+01 -3.8401e+00 +3.3941e-01 -7.6617e-01 +1.2056e+00 -3.5503e+00
789 +1.837501880e+00 +1.837501880e+00 -7.716249812e+01 -7.716249812e+01 -3.9307e+00 +2.0364e+00 -6.5895e-03 +1.2931e-01 -3.9827e+00
"function evaluation" "noise-free fitness - Fopt (-4.133000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.630687576e+01 +4.630687576e+01 +4.976875758e+00 +4.976875758e+00 -2.5162e+00 -1.3209e+00 -3.5563e-01 +2.7532e+00 -1.7228e+00
3 +3.493817765e+01 +3.493817765e+01 -6.391822350e+00 -6.391822350e+00 +3.3019e+00 -5.1533e-01 +3.7416e+00 -8.9920e-01 +6.6780e-01
4 +6.852013329e+00 +6.852013329e+00 -3.447798667e+01 -3.447798667e+01 -7.3373e-01 -2.9700e+00 -1.9019e+00 -5.7754e-02 +2.5641e+00
29 +2.508555886e+00 +2.508555886e+00 -3.882144411e+01 -3.882144411e+01 +5.0353e-01 -1.8204e+00 -8.0685e-01 -4.9963e-01 +3.7478e+00
"function evaluation" "noise-free fitness - Fopt (2.127500000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.812269970e+01 +9.812269970e+01 +3.108726997e+02 +3.108726997e+02 +1.3389e+00 +1.7630e+00 -6.0732e-01 +2.6875e+00 +3.5669e+00
5 +4.058402886e+01 +4.058402886e+01 +2.533340289e+02 +2.533340289e+02 -3.4535e+00 +1.9525e+00 -2.0229e+00 +2.2028e+00 -3.8005e+00
17 +3.744909205e+01 +3.744909205e+01 +2.501990921e+02 +2.501990921e+02 -2.3834e+00 +2.3979e+00 -5.8271e-01 -2.0112e-02 -1.4479e+00
24 +2.358207926e+01 +2.358207926e+01 +2.363320793e+02 +2.363320793e+02 -1.9363e+00 -1.1217e+00 +6.7512e-01 -6.9781e-01 -2.5558e+00
30 +9.585328495e+00 +9.585328495e+00 +2.223353285e+02 +2.223353285e+02 -3.2398e+00 -3.5709e+00 -8.4239e-01 -1.8308e+00 -3.1998e-01
96 +3.000307972e+00 +3.000307972e+00 +2.157503080e+02 +2.157503080e+02 -3.5010e+00 -2.1507e+00 -2.5708e+00 -2.7707e+00 -1.6000e+00
961 +1.248853849e+00 +1.248853849e+00 +2.139988538e+02 +2.139988538e+02 -3.4145e+00 -1.9672e+00 -3.4003e+00 -1.5742e+00 -9.5925e-01
"function evaluation" "noise-free fitness - Fopt (6.480000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.463802852e+01 +3.463802852e+01 +4.111802852e+01 +4.111802852e+01 +2.5642e+00 -3.1397e+00 -2.3839e+00 -2.7106e+00 +3.8787e+00
6 +2.244411257e+01 +2.244411257e+01 +2.892411257e+01 +2.892411257e+01 +2.4666e-01 -2.1605e+00 +3.6245e-01 -1.0142e+00 +1.6425e+00
14 +1.309154395e+01 +1.309154395e+01 +1.957154395e+01 +1.957154395e+01 +2.3092e+00 -2.8035e+00 -8.0741e-01 +3.6516e+00 +3.2497e+00
35 +4.431156656e+00 +4.431156656e+00 +1.091115666e+01 +1.091115666e+01 +3.5715e+00 -2.4833e+00 -3.5568e-01 +2.4986e+00 +8.0219e-01
635 +2.567569739e+00 +2.567569739e+00 +9.047569739e+00 +9.047569739e+00 +2.9272e+00 -9.4403e-01 -2.1965e+00 +3.0968e+00 +1.3490e+00
934 +2.466704592e+00 +2.466704592e+00 +8.946704592e+00 +8.946704592e+00 +1.6834e+00 -2.1984e+00 -3.0074e+00 +2.1076e+00 +6.8386e-01
"function evaluation" "noise-free fitness - Fopt (-2.995100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.355346755e+01 +2.355346755e+01 -2.759565324e+02 -2.759565324e+02 +3.6678e+00 -7.3855e-01 -1.0777e+00 -2.1505e+00 -2.6614e+00
28 +1.004232408e+01 +1.004232408e+01 -2.894676759e+02 -2.894676759e+02 +1.6460e+00 -3.4565e+00 -2.8287e+00 +5.6181e-01 -3.6919e+00
46 +8.823637312e+00 +8.823637312e+00 -2.906863627e+02 -2.906863627e+02 +1.9250e+00 -2.1065e+00 -1.2083e+00 +2.8976e+00 -2.8217e+00
102 +6.160932150e+00 +6.160932150e+00 -2.933490678e+02 -2.933490678e+02 +3.9214e+00 -3.0629e+00 -9.0455e-01 +1.1464e+00 -3.5276e+00
702 +2.780389415e+00 +2.780389415e+00 -2.967296106e+02 -2.967296106e+02 +1.3767e+00 -2.0053e+00 +1.3198e-01 +4.0341e-01 -3.3898e+00
993 +2.135520357e+00 +2.135520357e+00 -2.973744796e+02 -2.973744796e+02 +3.0417e+00 -3.2639e+00 -2.8382e-01 +1.3893e+00 -3.9334e+00
"function evaluation" "noise-free fitness - Fopt (1.653000000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +1.310312702e+02 +1.310312702e+02 +2.963312702e+02 +2.963312702e+02 +3.6819e+00 +3.2157e+00 +1.6436e+00 +2.4555e+00 +3.3696e+00
2 +8.283093946e+01 +8.283093946e+01 +2.481309395e+02 +2.481309395e+02 +2.5974e+00 -3.7283e+00 -4.2851e-02 +2.1244e-01 +2.2730e+00
6 +4.335688986e+01 +4.335688986e+01 +2.086568899e+02 +2.086568899e+02 -8.8630e-01 -2.0400e+00 -3.7519e+00 -3.0320e+00 -3.8441e+00
7 +2.205446049e+01 +2.205446049e+01 +1.873544605e+02 +1.873544605e+02 -3.9507e+00 -5.0393e-01 -9.3520e-01 +1.8803e+00 +1.6300e+00
10 +9.324512835e+00 +9.324512835e+00 +1.746245128e+02 +1.746245128e+02 -2.9753e+00 +7.2826e-01 -3.7820e-01 +3.4455e+00 -2.4840e+00
213 +4.279837332e+00 +4.279837332e+00 +1.695798373e+02 +1.695798373e+02 -3.2086e+00 -3.1580e+00 -2.8132e+00 +2.4417e+00 -2.6885e+00
642 +3.901937990e+00 +3.901937990e+00 +1.692019380e+02 +1.692019380e+02 -3.2059e+00 -2.3213e+00 -4.6691e-01 +2.2295e+00 -3.0032e+00
"function evaluation" "noise-free fitness - Fopt (-1.737100000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.108649418e+01 +5.108649418e+01 -1.226235058e+02 -1.226235058e+02 -2.7205e+00 +3.6474e+00 +6.0847e-01 +7.6074e-01 -5.8970e-01
2 +3.463474556e+01 +3.463474556e+01 -1.390752544e+02 -1.390752544e+02 -4.1601e-01 -2.3552e+00 +7.6982e-01 -1.9870e+00 -2.2086e+00
9 +1.492238569e+01 +1.492238569e+01 -1.587876143e+02 -1.587876143e+02 +2.0830e+00 +2.0654e-01 -3.8554e+00 +1.1269e+00 +5.2419e-02
10 +1.540649399e+00 +1.540649399e+00 -1.721693506e+02 -1.721693506e+02 +1.4638e+00 -1.2167e+00 -2.4199e+00 +3.4330e+00 -1.2029e+00
"function evaluation" "noise-free fitness - Fopt (5.694000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.093305000e+01 +9.093305000e+01 +1.478730500e+02 +1.478730500e+02 +1.8553e+00 +3.0667e+00 -3.9901e+00 -2.2432e+00 -2.5078e+00
2 +1.585219884e+01 +1.585219884e+01 +7.279219884e+01 +7.279219884e+01 -2.8135e+00 -3.9761e+00 -9.4258e-01 +2.2143e+00 +1.8550e+00
17 +5.724785627e+00 +5.724785627e+00 +6.266478563e+01 +6.266478563e+01 -1.6994e+00 -3.8299e+00 -3.8582e+00 +1.9871e+00 +2.9856e+00
136 +3.530374210e+00 +3.530374210e+00 +6.047037421e+01 +6.047037421e+01 -1.0756e+00 -3.1788e+00 -3.9980e+00 +1.9938e+00 +3.7066e+00
275 +1.834302563e+00 +1.834302563e+00 +5.877430256e+01 +5.877430256e+01 -1.7135e+00 -8.3083e-01 -3.7140e+00 +2.4685e+00 +3.9800e+00
"function evaluation" "noise-free fitness - Fopt (-1.336400000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.652037797e+01 +2.652037797e+01 -1.071196220e+02 -1.071196220e+02 +2.3945e+00 -5.8677e-01 -1.3835e+00 -6.4316e-01 +1.2811e+00
15 +2.275776683e+01 +2.275776683e+01 -1.108822332e+02 -1.108822332e+02 +1.0090e+00 +2.7455e+00 +3.3806e+00 -8.3415e-01 +2.8259e+00
28 +1.499073322e+01 +1.499073322e+01 -1.186492668e+02 -1.186492668e+02 +2.1638e+00 +3.7378e-01 +5.8662e-01 +1.5495e+00 +2.5721e+00
59 +5.495790562e+00 +5.495790562e+00 -1.281442094e+02 -1.281442094e+02 +1.9688e+00 +2.5014e+00 -1.9515e+00 +4.7455e-01 +2.9216e+00
462 +1.053756080e+00 +1.053756080e+00 -1.325862439e+02 -1.325862439e+02 +2.3912e+00 +3.9125e+00 -2.0779e-01 +1.1368e+00 +3.8203e+00
"function evaluation" "noise-free fitness - Fopt (-5.780000000000e+00)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +6.179765422e+01 +6.179765422e+01 +5.601765422e+01 +5.601765422e+01 +1.6028e+00 -3.9451e-02 -1.3665e+00 -8.7241e-01 +5.9680e-01
11 +3.517148176e+01 +3.517148176e+01 +2.939148176e+01 +2.939148176e+01 -3.3168e+00 -1.0513e+00 -2.2684e+00 +2.1512e+00 +2.1536e+00
28 +1.660371685e+01 +1.660371685e+01 +1.082371685e+01 +1.082371685e+01 -8.2135e-01 -9.3824e-02 +2.8315e+00 +3.8996e+00 +2.4325e-01
37 +1.161831623e+01 +1.161831623e+01 +5.838316228e+00 +5.838316228e+00 -3.6205e+00 -1.9106e-01 +1.4282e+00 +1.8782e+00 +1.7931e+00
111 +9.781925589e+00 +9.781925589e+00 +4.001925589e+00 +4.001925589e+00 -8.9596e-01 -1.3307e+00 +9.4382e-01 +1.6041e+00 +3.1846e+00
130 +2.909537593e+00 +2.909537593e+00 -2.870462407e+00 -2.870462407e+00 -2.8412e+00 -1.1517e+00 +2.9449e+00 +2.2927e+00 +1.9901e+00
"function evaluation" "noise-free fitness - Fopt (4.996000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +4.522881122e+01 +4.522881122e+01 +9.518881122e+01 +9.518881122e+01 +2.4827e+00 +9.7049e-02 +1.2208e+00 +3.0154e+00 -2.8289e-01
4 +3.188746717e+01 +3.188746717e+01 +8.184746717e+01 +8.184746717e+01 +2.5390e+00 +1.4192e+00 -1.5574e+00 +6.9681e-01 -9.9147e-01
5 +1.583597024e+01 +1.583597024e+01 +6.579597024e+01 +6.579597024e+01 -3.6861e+00 +1.5612e+00 +3.5254e+00 -2.4376e+00 -3.3351e+00
20 +9.635028095e+00 +9.635028095e+00 +5.959502809e+01 +5.959502809e+01 +1.5125e+00 +1.1613e+00 +4.6303e-01 -1.1807e+00 -3.9903e+00
135 +4.414246922e+00 +4.414246922e+00 +5.437424692e+01 +5.437424692e+01 -4.4613e-01 +1.5973e+00 -9.0567e-01 -2.4914e-01 -3.2252e+00
"function evaluation" "noise-free fitness - Fopt (-1.266700000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +5.462790588e+01 +5.462790588e+01 -7.204209412e+01 -7.204209412e+01 -3.9993e+00 -2.0008e+00 +1.8770e+00 +1.1772e+00 +3.9159e+00
2 +2.137576059e+01 +2.137576059e+01 -1.052942394e+02 -1.052942394e+02 +2.4597e-01 +3.1199e+00 +2.9884e+00 +2.1395e+00 -1.6104e+00
9 +1.114058355e+01 +1.114058355e+01 -1.155294164e+02 -1.155294164e+02 -1.8120e+00 +1.4267e-01 -3.7134e-01 +2.9960e+00 -1.7049e+00
21 +5.482035644e+00 +5.482035644e+00 -1.211879644e+02 -1.211879644e+02 -2.6610e+00 -1.3518e+00 +1.1770e-01 -2.3663e-01 -2.4139e+00
78 +1.467857449e+00 +1.467857449e+00 -1.252021426e+02 -1.252021426e+02 -2.6492e+00 -2.4016e-01 +1.5389e+00 +1.4505e+00 -2.2719e+00
865 +6.812763397e-01 +6.812763397e-01 -1.259887237e+02 -1.259887237e+02 -2.8708e+00 +4.5784e-01 +2.0890e+00 +7.1410e-01 -2.7125e+00
"function evaluation" "noise-free fitness - Fopt (7.427000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +2.380940231e+01 +2.380940231e+01 +9.807940231e+01 +9.807940231e+01 +8.4943e-01 -1.5630e+00 +2.3573e+00 -2.4011e+00 +2.0066e+00
9 +1.227833740e+01 +1.227833740e+01 +8.654833740e+01 +8.654833740e+01 +1.3079e+00 -1.2556e+00 -2.5508e+00 -3.5253e+00 +2.0607e-01
38 +6.315473995e+00 +6.315473995e+00 +8.058547400e+01 +8.058547400e+01 -2.7037e+00 -2.1228e+00 -2.6629e+00 -7.6331e-01 +3.2602e-01
150 +3.730606037e+00 +3.730606037e+00 +7.800060604e+01 +7.800060604e+01 -1.9531e+00 -2.9024e-01 -5.1472e-01 -1.4861e+00 +2.2228e+00
"function evaluation" "noise-free fitness - Fopt (-1.227000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +3.730181537e+01 +3.730181537e+01 +2.503181537e+01 +2.503181537e+01 +2.3945e+00 -5.8677e-01 -1.3835e+00 -6.4316e-01 +1.2811e+00
23 +2.353324578e+01 +2.353324578e+01 +1.126324578e+01 +1.126324578e+01 +1.8179e+00 -1.1559e+00 +2.2287e-01 -3.9110e+00 -2.1616e-01
40 +1.065502392e+01 +1.065502392e+01 -1.614976082e+00 -1.614976082e+00 +3.7329e+00 -2.1545e+00 +1.3358e+00 -2.5299e-01 -1.7339e+00
114 +7.946273863e+00 +7.946273863e+00 -4.323726137e+00 -4.323726137e+00 +3.4361e+00 -1.9909e+00 -1.4529e-01 +2.5175e-01 -2.8776e+00
158 +5.714606886e+00 +5.714606886e+00 -6.555393114e+00 -6.555393114e+00 +3.3793e+00 -2.8644e+00 -1.6584e+00 -3.6412e+00 -2.8197e+00
438 +2.780636357e+00 +2.780636357e+00 -9.489363643e+00 -9.489363643e+00 +2.9873e+00 -3.7413e+00 -9.1670e-01 -3.0763e+00 -2.9627e+00
745 +2.105013882e+00 +2.105013882e+00 -1.016498612e+01 -1.016498612e+01 +3.4437e+00 -3.6432e+00 +4.2523e-01 -3.3617e+00 -3.7463e+00
"function evaluation" "noise-free fitness - Fopt (-8.140000000000e+01)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +9.833061777e+01 +9.833061777e+01 +1.693061777e+01 +1.693061777e+01 -3.9993e+00 -2.0008e+00 +1.8770e+00 +1.1772e+00 +3.9159e+00
2 +1.665554028e+01 +1.665554028e+01 -6.474445972e+01 -6.474445972e+01 +2.4597e-01 +3.1199e+00 +2.9884e+00 +2.1395e+00 -1.6104e+00
24 +8.265894932e+00 +8.265894932e+00 -7.313410507e+01 -7.313410507e+01 +8.8504e-01 -1.8492e+00 +2.8818e+00 +2.3317e+00 -2.1345e+00
57 +1.877551328e+00 +1.877551328e+00 -7.952244867e+01 -7.952244867e+01 +2.0400e+00 +3.5402e-01 +2.2212e+00 +2.9497e+00 -3.1634e+00
"function evaluation" "noise-free fitness - Fopt (-2.073900000000e+02)" "best noise-free fitness - Fopt" "measured fitness" "best measured fitness" "x1" "x2"
1 +8.588080841e+01 +8.588080841e+01 -1.215091916e+02 -1.215091916e+02 -2.1992e+00 -1.6546e+00 +3.3363e+00 +3.5336e+00 +1.8076e+00
2 +5.661354107e+01 +5.661354107e+01 -1.507764589e+02 -1.507764589e+02 +1.0908e+00 +2.7922e+00 +3.2651e+00 -1.3850e+00 -2.4552e+00
